序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
10052,2023,03,27,3,11,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",10,"   ",1,22,"  ",B03,120.692719,24.142558,3,66000,387130000C,(04)23289100,(04)25368667
10053,2023,03,27,3,25,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,26,1,5,"  ",B03,120.671985,24.191542,4,66000,387130000C,(04)23289100,(04)25368667
10054,2023,03,27,5,40,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,21,"  ",B12,120.683376,24.152998,3,66000,387130000C,(04)23289100,(04)25368667
10055,2023,03,27,5,44,臺中市,龍井區,0,0,0,8,,,40,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",25,"   ",1,22,"  ",C03,120.592783,24.182831,3,66000,387130000C,(04)23289100,(04)25368667
10056,2023,03,27,5,50,臺中市,神岡區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,3,1,5,4,4,2,17,6,2,9,1,1,C01,7,5,1,9,2,14,"  ",6,6,1,12,8,C01,120.660603,24.269936,2,66000,387130000C,(04)23289100,(04)25368667
10057,2023,03,27,6,8,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,8,4,5,1,16,6,2,3,1,4,B03,7,5,1,8,2,2,"  ",6,6,1,4,8,B03,120.620433,24.187046,2,66000,387130000C,(04)23289100,(04)25368667
10058,2023,03,27,6,21,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.645791,24.175251,3,66000,387130000C,(04)23289100,(04)25368667
10059,2023,03,27,6,30,臺中市,沙鹿區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,1,1,3,3,3,1,17,25,2,9,3,4,C03,7,9,1,10,2,11,"  ",25,25,1,22,8,C03,120.570305,24.212574,2,66000,387130000C,(04)23289100,(04)25368667
10060,2023,03,27,6,37,臺中市,北區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,10,5,5,2,17,42,2,9,1,1,C03,7,9,1,10,2,15,"  ",42,42,1,22,9,C03,120.666549,24.166226,2,66000,387130000C,(04)23289100,(04)25368667
10061,2023,03,27,6,55,臺中市,大里區,0,2,0,8,1,5,50,4,18,1,5,4,5,7,1,1,10,5,5,2,3,15,2,9,1,1,C03,7,6,1,10,2,11,"  ",15,15,1,5,5,C03,120.668978,24.096935,2,66000,387130000C,(04)23289100,(04)25368667
10062,2023,03,27,6,58,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,18,42,2,9,2,1,F01,7,9,8,20,2,16,"  ",42,42,1,22,8,F01,120.592524,24.14239,2,66000,387130000C,(04)23289100,(04)25368667
10063,2023,03,27,7,0,臺中市,東區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,6,"  ",6,6,1,22,8,B03,120.693452,24.133073,2,66000,387130000C,(04)23289100,(04)25368667
10064,2023,03,27,7,1,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,3,"  ",C03,120.695505,24.082024,3,66000,387130000C,(04)23289100,(04)25368667
10065,2023,03,27,7,12,臺中市,豐原區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,2,5,1,17,10,3,10,1,1,B03,7,11,1,8,2,9,"  ",10,10,1,22,8,B03,120.726647,24.247665,2,66000,387130000C,(04)23289100,(04)25368667
10066,2023,03,27,7,14,臺中市,龍井區,0,0,0,,,,40,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,7,1,22,"  ",B03,120.579719,24.192495,3,66000,387130000C,(04)23289100,(04)25368667
10067,2023,03,27,7,20,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,5,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",5,"   ",1,22,"  ",C03,120.635872,24.215506,3,66000,387130000C,(04)23289100,(04)25368667
10068,2023,03,27,7,25,臺中市,東區,0,1,0,8,1,5,80,14,7,1,5,4,5,7,4,4,1,4,5,1,13,16,2,3,1,1,B03,7,9,1,8,2,1,"  ",16,16,1,5,8,B03,120.705669,24.128655,2,66000,387130000C,(04)23289100,(04)25368667
10069,2023,03,27,7,25,臺中市,神岡區,0,3,0,8,1,5,50,15,9,1,5,4,5,7,4,4,5,5,5,1,17,6,3,10,1,1,A12,7,15,1,3,2,2,"  ",6,6,1,22,8,A12,120.677532,24.281186,2,66000,387130000C,(04)23289100,(04)25368667
10070,2023,03,27,7,28,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",C03,120.705531,24.215634,3,66000,387130000C,(04)23289100,(04)25368667
10071,2023,03,27,7,28,臺中市,沙鹿區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.560901,24.24218,3,66000,387130000C,(04)23289100,(04)25368667
10072,2023,03,27,7,30,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,C03,7,9,1,10,2,12,"  ",26,26,1,11,8,C03,120.691223,24.091811,2,66000,387130000C,(04)23289100,(04)25368667
10073,2023,03,27,7,30,臺中市,龍井區,0,0,0,,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",9,"  ","  ",26,12,1,19,"  ",C03,120.57941,24.185474,4,66000,387130000C,(04)23289100,(04)25368667
10074,2023,03,27,7,30,臺中市,神岡區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,14,"  ",42,42,1,22,9,C03,120.682276,24.247018,2,66000,387130000C,(04)23289100,(04)25368667
10075,2023,03,27,7,33,臺中市,西屯區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,3,4,C03,7,9,1,10,2,11,12,23,16,1,22,8,C03,120.651808,24.161694,2,66000,387130000C,(04)23289100,(04)25368667
10076,2023,03,27,7,33,臺中市,西屯區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,1,5,5,2,16,7,2,9,1,1,F01,7,7,8,20,2,16,"  ",7,7,1,15,8,F01,120.640548,24.175941,2,66000,387130000C,(04)23289100,(04)25368667
10077,2023,03,27,7,35,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,9,3,10,1,1,B12,7,6,1,8,2,5,"  ",9,9,1,5,8,B12,120.711804,24.144472,2,66000,387130000C,(04)23289100,(04)25368667
10078,2023,03,27,7,35,臺中市,龍井區,0,0,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,9,1,8,2,4,"  ",6,6,1,22,1,B03,120.576337,24.175488,3,66000,387130000C,(04)23289100,(04)25368667
10079,2023,03,27,7,35,臺中市,大甲區,0,2,0,8,1,5,60,14,12,1,5,4,5,7,4,4,1,4,4,1,13,23,2,9,1,1,C03,7,9,4,11,2,11,"  ",23,23,1,22,1,C03,120.637309,24.362516,2,66000,387130000C,(04)23289100,(04)25368667
10080,2023,03,27,7,36,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,22,"  ",B03,120.650658,24.164719,3,66000,387130000C,(04)23289100,(04)25368667
10081,2023,03,27,7,38,臺中市,潭子區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,23,3,10,1,1,B03,7,9,1,8,2,4,"  ",23,23,1,22,8,B03,120.678373,24.206758,2,66000,387130000C,(04)23289100,(04)25368667
10082,2023,03,27,7,39,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,12,6,6,1,21,8,C03,120.704561,24.142345,2,66000,387130000C,(04)23289100,(04)25368667
10083,2023,03,27,7,39,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,21,"  ",C03,120.69823,24.171529,3,66000,387130000C,(04)23289100,(04)25368667
10084,2023,03,27,7,40,臺中市,大里區,0,1,0,8,1,7,50,5,1,1,5,4,5,7,2,1,5,4,4,1,16,9,2,9,1,1,C03,7,6,1,10,2,11,"  ",9,9,1,5,8,C03,120.686403,24.095298,2,66000,387130000C,(04)23289100,(04)25368667
10085,2023,03,27,7,40,臺中市,大甲區,0,2,0,8,2,5,50,4,1,1,5,4,5,7,1,1,10,5,4,1,13,43,2,9,1,1,C03,7,14,1,10,2,13,"  ",43,43,1,22,8,C03,120.632572,24.340371,2,66000,387130000C,(04)23289100,(04)25368667
10086,2023,03,27,7,40,臺中市,東勢區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,19,3,10,1,1,B03,7,1,1,8,2,8,"  ",19,19,1,19,8,B03,120.830081,24.24724,2,66000,387130000C,(04)23289100,(04)25368667
10087,2023,03,27,7,40,臺中市,神岡區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,9,5,4,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,1,C03,120.661819,24.258891,2,66000,387130000C,(04)23289100,(04)25368667
10088,2023,03,27,7,42,臺中市,太平區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,4,4,5,4,4,1,3,23,3,10,1,1,B12,7,9,1,2,2,2,"  ",23,23,1,22,8,B12,120.717557,24.152542,2,66000,387130000C,(04)23289100,(04)25368667
10089,2023,03,27,7,44,臺中市,大里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,1,1,3,4,4,1,16,16,3,10,3,4,B03,7,9,1,8,2,1,"  ",16,16,1,3,8,B03,120.697598,24.082682,2,66000,387130000C,(04)23289100,(04)25368667
10090,2023,03,27,7,44,臺中市,龍井區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,6,3,18,2,14,"  ",6,6,1,21,1,C03,120.539,24.193441,2,66000,387130000C,(04)23289100,(04)25368667
10091,2023,03,27,7,45,臺中市,龍井區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,9,5,5,2,10,42,2,7,1,1,C03,7,9,1,10,2,12,"  ",42,42,1,18,9,C03,120.574869,24.196094,2,66000,387130000C,(04)23289100,(04)25368667
10092,2023,03,27,7,46,臺中市,后里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,1,11,6,3,10,1,1,B03,7,5,1,8,2,1,"  ",6,6,1,22,8,B03,120.72256,24.324096,2,66000,387130000C,(04)23289100,(04)25368667
10093,2023,03,27,7,48,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.682555,24.105411,3,66000,387130000C,(04)23289100,(04)25368667
10094,2023,03,27,7,49,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.646789,24.146405,3,66000,387130000C,(04)23289100,(04)25368667
10095,2023,03,27,7,49,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.728565,24.171472,3,66000,387130000C,(04)23289100,(04)25368667
10096,2023,03,27,7,50,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B12,120.707532,24.199439,3,66000,387130000C,(04)23289100,(04)25368667
10097,2023,03,27,7,50,臺中市,東區,0,4,0,8,1,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,12,23,2,9,1,1,C03,7,15,1,10,2,14,"  ",23,23,1,21,8,C03,120.695061,24.138831,2,66000,387130000C,(04)23289100,(04)25368667
10098,2023,03,27,7,50,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.698136,24.171562,3,66000,387130000C,(04)23289100,(04)25368667
10099,2023,03,27,7,50,臺中市,龍井區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.54,24.22,3,66000,387130000C,(04)23289100,(04)25368667
10100,2023,03,27,7,51,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,6,6,"  ",6,6,1,21,8,B03,120.661687,24.139281,2,66000,387130000C,(04)23289100,(04)25368667
10101,2023,03,27,7,51,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.708513,24.1726,3,66000,387130000C,(04)23289100,(04)25368667
10102,2023,03,27,7,51,臺中市,龍井區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,1,17,8,2,8,1,1,C03,7,5,1,10,2,11,"  ",8,8,1,21,1,C03,120.53,24.21,2,66000,387130000C,(04)23289100,(04)25368667
10103,2023,03,27,7,54,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,6,1,22,"  ",C03,120.68858,24.180095,4,66000,387130000C,(04)23289100,(04)25368667
10104,2023,03,27,7,54,臺中市,豐原區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,1,1,1,5,5,2,16,25,3,10,3,4,B03,7,9,1,8,2,1,"  ",25,25,1,21,8,B03,120.704353,24.237645,2,66000,387130000C,(04)23289100,(04)25368667
10105,2023,03,27,7,55,臺中市,大雅區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,4,4,1,17,16,2,7,1,1,C02,7,9,1,9,2,11,"  ",16,16,1,22,8,C02,120.658765,24.220358,2,66000,387130000C,(04)23289100,(04)25368667
10106,2023,03,27,7,57,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B03,120.677197,24.163329,3,66000,387130000C,(04)23289100,(04)25368667
10107,2023,03,27,7,58,臺中市,西屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,4,"  ",B03,120.614912,24.183206,3,66000,387130000C,(04)23289100,(04)25368667
10108,2023,03,27,7,58,臺中市,霧峰區,0,0,0,8,1,5,40,14,9,1,5,4,5,7,4,4,1,2,5,1,16,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",26,"   ",1,20,"  ",B03,120.662909,24.062072,3,66000,387130000C,(04)23289100,(04)25368667
10109,2023,03,27,7,59,臺中市,西區,0,2,0,8,1,5,40,4,2,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,3,4,C03,7,9,1,10,2,11,"  ",16,16,1,21,8,C03,120.66576,24.136553,2,66000,387130000C,(04)23289100,(04)25368667
10110,2023,03,27,7,59,臺中市,北屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,"  ",8,8,1,21,8,C03,120.705978,24.16948,2,66000,387130000C,(04)23289100,(04)25368667
10111,2023,03,27,8,0,臺中市,龍井區,0,1,0,8,1,5,30,4,2,1,5,4,5,7,3,1,10,5,5,2,2,23,3,10,1,1,B03,7,9,1,8,2,9,"  ",23,23,1,2,1,B03,120.592821,24.181466,2,66000,387130000C,(04)23289100,(04)25368667
10112,2023,03,27,8,2,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",C03,120.647784,24.219835,4,66000,387130000C,(04)23289100,(04)25368667
10113,2023,03,27,8,4,臺中市,西區,0,0,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,13,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.669801,24.150724,3,66000,387130000C,(04)23289100,(04)25368667
10114,2023,03,27,8,4,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,4,"  ",B03,120.643923,24.138246,3,66000,387130000C,(04)23289100,(04)25368667
10115,2023,03,27,8,5,臺中市,大雅區,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,23,2,7,1,1,C03,7,9,1,10,2,12,"  ",23,17,1,22,8,C03,120.641206,24.219202,2,66000,387130000C,(04)23289100,(04)25368667
10116,2023,03,27,8,9,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,22,"  ",B03,120.667184,24.184614,3,66000,387130000C,(04)23289100,(04)25368667
10117,2023,03,27,8,10,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.653439,24.226789,4,66000,387130000C,(04)23289100,(04)25368667
10118,2023,03,27,8,11,臺中市,北屯區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,2,18,2,12,"  ",6,6,1,21,8,C03,120.680364,24.179335,2,66000,387130000C,(04)23289100,(04)25368667
10119,2023,03,27,8,11,臺中市,霧峰區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,3,"  ",C03,120.663324,24.062902,3,66000,387130000C,(04)23289100,(04)25368667
10120,2023,03,27,8,12,臺中市,太平區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,21,"  ",B03,120.710725,24.141557,3,66000,387130000C,(04)23289100,(04)25368667
10121,2023,03,27,8,13,臺中市,西屯區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,1,1,C03,7,7,1,10,2,11,14,23,23,1,5,1,C03,120.655133,24.199912,2,66000,387130000C,(04)23289100,(04)25368667
10122,2023,03,27,8,15,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,2,4,5,7,2,1,10,5,5,2,17,44,2,9,3,4,C03,7,6,1,10,2,12,"  ",44,44,1,22,8,C03,120.649796,24.162755,2,66000,387130000C,(04)23289100,(04)25368667
10123,2023,03,27,8,19,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.698228,24.173886,2,66000,387130000C,(04)23289100,(04)25368667
10124,2023,03,27,8,22,臺中市,大里區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,2,1,1,3,1,1,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,5,8,C03,120.677481,24.103785,2,66000,387130000C,(04)23289100,(04)25368667
10125,2023,03,27,8,22,臺中市,沙鹿區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,9,"  ",B03,120.577258,24.225179,3,66000,387130000C,(04)23289100,(04)25368667
10126,2023,03,27,8,24,臺中市,后里區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,12,6,3,10,1,1,C03,7,6,1,10,2,14,"  ",6,6,1,22,8,C03,120.720652,24.324818,2,66000,387130000C,(04)23289100,(04)25368667
10127,2023,03,27,8,26,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,18,42,2,9,1,4,C03,7,9,1,10,2,14,"  ",42,42,1,22,8,C03,120.64759,24.144385,2,66000,387130000C,(04)23289100,(04)25368667
10128,2023,03,27,8,27,臺中市,北屯區,0,2,0,8,1,5,50,4,3,1,5,4,5,7,1,1,5,4,4,2,12,26,2,9,1,1,C03,7,9,1,10,2,11,"  ",26,26,1,22,8,C03,120.681268,24.169658,2,66000,387130000C,(04)23289100,(04)25368667
10129,2023,03,27,8,28,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.623043,24.148145,3,66000,387130000C,(04)23289100,(04)25368667
10130,2023,03,27,8,29,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",C03,120.703056,24.251596,3,66000,387130000C,(04)23289100,(04)25368667
10131,2023,03,27,8,33,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,22,"  ",B03,120.691062,24.142794,3,66000,387130000C,(04)23289100,(04)25368667
10132,2023,03,27,8,36,臺中市,西區,0,2,0,8,1,5,50,15,9,1,5,4,5,7,1,1,10,5,5,2,17,26,2,9,1,1,C03,7,9,1,10,2,14,"  ",26,26,1,20,8,C03,120.663617,24.132023,2,66000,387130000C,(04)23289100,(04)25368667
10133,2023,03,27,8,37,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,"  ",6,6,1,4,8,B03,120.666093,24.171126,2,66000,387130000C,(04)23289100,(04)25368667
10134,2023,03,27,8,50,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,6,"  ",6,6,1,21,8,B03,120.692889,24.164873,2,66000,387130000C,(04)23289100,(04)25368667
10135,2023,03,27,8,50,臺中市,西屯區,0,0,0,,,,40,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,22,"  ",B03,120.615495,24.183376,3,66000,387130000C,(04)23289100,(04)25368667
10136,2023,03,27,8,52,臺中市,北區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,14,"  ",6,6,1,5,8,C03,120.680949,24.15816,2,66000,387130000C,(04)23289100,(04)25368667
10137,2023,03,27,8,53,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",44,"   ",1,22,"  ",B03,120.626918,24.140103,3,66000,387130000C,(04)23289100,(04)25368667
10138,2023,03,27,8,55,臺中市,豐原區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,4,2,16,6,2,8,1,1,C03,7,5,1,10,2,12,"  ",6,6,1,22,8,C03,120.722344,24.24846,2,66000,387130000C,(04)23289100,(04)25368667
10139,2023,03,27,8,57,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,14,"  ",6,6,1,4,8,C03,120.593277,24.180012,2,66000,387130000C,(04)23289100,(04)25368667
10140,2023,03,27,8,59,臺中市,西屯區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,3,10,1,1,B03,7,9,1,8,1,5,"  ",16,16,1,2,5,B03,120.655745,24.199091,3,66000,387130000C,(04)23289100,(04)25368667
10141,2023,03,27,9,0,臺中市,潭子區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",B03,120.710097,24.207957,3,66000,387130000C,(04)23289100,(04)25368667
10142,2023,03,27,9,0,臺中市,東區,0,0,0,,,,,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,67,1,"  ","  ","   ",120.698031,24.147951,3,66000,387130000C,(04)23289100,(04)25368667
10143,2023,03,27,9,1,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,7,3,10,1,1,A11,7,8,1,1,2,2,"  ",7,7,1,22,4,A11,120.731012,24.177325,2,66000,387130000C,(04)23289100,(04)25368667
10144,2023,03,27,9,5,臺中市,霧峰區,0,1,0,8,1,5,70,10,7,1,5,4,5,7,4,4,1,3,5,1,20,44,2,9,1,1,B03,7,9,1,8,2,8,"  ",44,44,1,5,8,B03,120.66207,24.055317,2,66000,387130000C,(04)23289100,(04)25368667
10145,2023,03,27,9,9,臺中市,豐原區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,6,1,10,2,14,"  ",6,6,1,22,8,C03,120.721816,24.252966,2,66000,387130000C,(04)23289100,(04)25368667
10146,2023,03,27,9,10,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,3,4,B03,7,9,1,8,2,5,"  ",6,6,1,20,8,B03,120.699682,24.07279,2,66000,387130000C,(04)23289100,(04)25368667
10147,2023,03,27,9,10,臺中市,大安區,0,0,0,8,1,6,30,14,13,1,5,4,5,7,4,4,10,5,5,1,12,19,3,10,1,1,C03,7,1,1,10,2,11,"  ",19,19,1,4,3,C03,120.577208,24.340536,3,66000,387130000C,(04)23289100,(04)25368667
