序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分(類別),車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標X,GPS座標Y,事故類別
9788,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,20,臺中市,龍井區,0,3,0,6,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,8,1,1,C03,7,9,1,10,2,12,,15,20,1,12,4,C03,120.544206,24.180726,2
9789,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,22,臺中市,西屯區,0,0,0,5,,,30,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,13,4,B03,120.647404,24.176698,3
9790,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,25,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,23,84,,,,,B03,,,1,,2,,,84,,1,6,4,B03,120.692395,24.139415,3
9791,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,26,臺中市,南區,0,1,0,5,1,6,50,3,2,1,4,4,6,5,1,1,10,5,5,2,17,84,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,C03,120.679279,24.120564,2
9792,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,26,臺中市,西屯區,0,1,0,5,1,6,50,13,9,1,4,4,6,6,4,4,5,5,5,2,18,84,2,7,1,1,C03,7,9,1,10,2,16,,84,84,1,12,4,C03,120.643904,24.175945,2
9793,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,27,臺中市,中區,0,0,0,5,,,50,,,,,,,,,,,,,,13,59,,,,,B03,,,1,,1,,,59,,1,12,4,B03,120.679824,24.142898,3
9794,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,29,臺中市,梧棲區,0,1,0,7,1,6,40,3,1,1,5,4,6,6,4,4,5,5,5,2,16,47,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,6,4,B03,120.539071,24.261004,2
9795,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,32,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,14,49,,,,,B03,,,1,,2,,,49,49,1,12,4,B03,120.690319,24.183685,3
9796,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,32,臺中市,太平區,0,1,0,5,1,6,50,13,9,1,4,4,6,6,4,4,9,4,5,2,30,84,2,9,1,1,C03,7,9,1,9,2,14,,84,84,1,12,4,C03,120.701661,24.153666,2
9797,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,34,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,119,,,,,,,,,,,,,119,,1,,,,120.649458,24.157208,3
9798,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,38,臺中市,北屯區,0,1,0,5,1,6,40,13,8,1,4,4,6,6,4,4,1,2,4,2,17,84,2,9,5,4,C03,7,9,1,8,2,11,14,84,84,1,5,4,C03,120.660263,24.191524,2
9799,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,39,臺中市,中區,0,0,0,5,,,50,,,,,,,,,,,,,,,21,,,,,B03,,,5,,2,,,21,,1,12,4,B03,120.678351,24.146754,3
9800,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,40,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,,14,,,,,B01,,,1,,2,,,14,,1,13,4,B01,120.688732,24.152441,3
9801,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,43,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.615369,24.183119,3
9802,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,50,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,,40,,,,,B03,,,1,,2,,,40,,1,12,4,B03,120.684855,24.159942,3
9803,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,51,臺中市,西屯區,0,1,0,5,1,6,50,4,2,1,4,4,6,6,2,1,1,3,1,1,17,47,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,13,4,B03,120.643913,24.156379,2
9804,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,53,臺中市,太平區,0,0,0,5,,,30,,,,,,,,,,,,,,,41,,,,,F03,,,7,,2,,,41,41,1,12,4,F03,120.704194,24.153111,3
9805,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,22,54,臺中市,西屯區,0,0,0,5,,,30,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,12,4,B03,120.639932,24.180999,3
9806,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,0,臺中市,北屯區,0,0,0,5,,,30,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,13,4,B03,120.701111,24.167478,3
9807,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,7,臺中市,中區,0,1,0,5,1,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,16,51,3,10,3,1,B02,7,1,1,8,2,8,,51,51,1,12,4,B02,120.680214,24.145799,2
9808,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,15,臺中市,太平區,0,2,0,5,1,6,50,4,1,1,4,4,6,6,3,1,10,5,5,2,15,20,2,9,1,1,C03,7,9,1,10,2,11,12,20,20,1,12,4,C03,120.717715,24.14796,2
9809,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,34,臺中市,西區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,2,1,10,5,5,2,13,36,2,9,1,1,C03,7,8,1,10,2,13,,36,36,1,6,4,C03,120.661678,24.136547,2
9810,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,50,臺中市,龍井區,0,0,0,5,,,60,,,,,,,,,,,,,,,8,,,,,B03,,,1,,2,,,8,,1,6,4,B03,120.574301,24.1842,3
9811,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,53,臺中市,太平區,0,2,0,5,1,6,50,4,1,1,4,4,6,6,2,1,10,5,5,2,13,84,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,C03,120.723113,24.131874,2
9812,66000,387130000C,(04)23274275,(04)23288582,2023,8,25,23,59,臺中市,西區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,11,3,10,2,1,C03,7,6,1,10,2,11,,11,11,1,12,4,C03,120.66168,24.145543,2
9813,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,7,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,18,84,,,,,B03,,,1,,2,,,84,,1,13,4,B03,120.707792,24.133054,3
9814,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,23,臺中市,大肚區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,9,1,1,F03,7,10,7,21,2,12,,15,15,1,6,4,F03,120.540164,24.15883,2
9815,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,24,臺中市,西區,0,2,0,5,1,6,50,3,1,1,4,4,6,6,2,1,10,5,5,2,13,59,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,13,4,C03,120.663458,24.150842,2
9816,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,27,臺中市,北屯區,0,2,0,5,1,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,16,20,3,10,3,3,B03,7,5,1,8,2,2,,20,20,1,12,4,B03,120.696177,24.164242,2
9817,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,38,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,13,56,,,,,B03,,,1,,1,,,56,,1,12,4,B03,120.671639,24.173359,3
9818,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,41,臺中市,中區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,18,59,2,9,1,1,C03,7,9,1,10,2,14,,59,59,1,12,4,C03,120.677585,24.144107,2
9819,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,41,臺中市,中區,0,1,0,5,1,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,18,59,2,9,2,1,C03,7,9,1,10,2,14,,59,59,1,12,4,C03,120.677585,24.144107,2
9820,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,0,50,臺中市,沙鹿區,0,0,0,5,,,60,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,59,1,12,4,B03,120.581421,24.209662,3
9821,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,1,13,臺中市,太平區,0,0,0,5,1,6,40,18,15,1,4,4,6,6,4,4,,,,,,8,,,,,B03,,,1,,2,1,,8,8,1,12,4,B03,120.714548,24.149058,3
9822,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,1,16,臺中市,太平區,0,1,0,6,1,6,50,3,1,1,4,4,6,6,3,1,10,5,5,2,18,6,2,9,1,1,C03,7,9,1,10,2,14,,6,6,1,12,4,C03,120.733475,24.146302,2
9823,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,1,20,臺中市,太平區,0,1,0,6,1,6,50,3,1,1,4,4,6,6,2,1,10,5,5,2,13,84,2,8,1,1,C03,7,9,5,18,2,11,12,84,84,1,12,2,C03,120.723087,24.149407,2
9824,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,1,30,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,A11,,,1,,2,,,49,,1,6,4,A11,120.599681,24.255124,3
9825,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,1,41,臺中市,東區,0,1,0,5,1,6,50,13,9,1,4,4,6,6,4,4,5,4,5,2,17,53,2,1,3,3,B03,7,9,1,8,7,5,,53,53,1,13,4,B03,120.698382,24.147877,2
9826,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,1,57,臺中市,太平區,0,3,0,5,1,6,30,4,1,1,4,4,6,6,4,4,10,5,5,2,15,12,2,9,2,1,C03,7,9,1,10,2,11,,12,12,1,12,4,C03,120.724036,24.142416,2
9827,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,2,0,臺中市,沙鹿區,0,0,0,5,,,60,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,6,4,B03,120.570127,24.235777,3
9828,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,2,20,臺中市,沙鹿區,0,0,0,5,,,40,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,6,4,B03,120.559186,24.210661,3
9829,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,3,7,臺中市,北屯區,0,2,0,6,1,6,50,4,1,1,4,4,6,6,3,1,10,5,5,2,16,24,2,9,2,1,C03,7,6,1,10,2,12,,24,24,1,12,4,C03,120.696669,24.164922,2
9830,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,3,25,臺中市,大里區,0,1,0,5,1,6,50,13,14,1,4,4,6,6,4,4,1,4,5,1,17,56,2,8,1,1,C03,7,9,1,10,2,11,,56,56,1,6,4,C03,120.684913,24.096503,2
9831,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,5,10,臺中市,和平區,0,1,0,7,3,9,50,13,9,1,5,4,5,6,4,4,4,3,5,1,18,87,2,9,2,1,C03,7,9,1,9,2,11,,87,87,1,12,4,C03,120.926091,24.181751,2
9832,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,5,13,臺中市,沙鹿區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,85,3,10,3,1,B11,7,9,1,3,2,5,,85,85,1,6,4,B11,120.562178,24.245113,2
9833,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,5,25,臺中市,北屯區,0,1,0,6,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,3,10,3,1,B03,7,9,5,19,2,1,,15,15,1,13,4,B03,120.725163,24.163455,2
9834,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,5,26,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,1,,,,,B03,,,1,,2,,,1,,1,13,4,B03,120.683269,24.141335,3
9835,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,5,39,臺中市,北屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,17,21,2,9,2,1,C03,7,9,1,10,2,14,,21,21,1,12,4,C03,120.720584,24.166983,2
9836,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,5,42,臺中市,神岡區,0,2,0,7,1,6,60,13,9,1,5,4,6,6,4,4,1,4,4,1,13,7,2,9,1,4,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.69116,24.231032,2
9837,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,17,臺中市,沙鹿區,0,2,0,7,2,6,70,3,1,1,5,4,6,6,4,4,10,5,5,2,3,59,2,9,1,4,C03,7,9,5,19,2,11,,59,59,1,6,4,C03,120.617911,24.243057,2
9838,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,18,臺中市,太平區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,16,45,3,10,3,1,B12,7,11,1,8,2,4,,45,45,1,12,4,B12,120.711555,24.153227,2
9839,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,21,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,59,,,,,B03,,,1,,2,,,59,,1,12,4,B03,120.729646,24.254235,3
9840,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,38,臺中市,大里區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,1,1,10,5,5,2,17,48,2,9,1,1,C03,7,6,1,10,2,14,,48,48,1,12,4,C03,120.728106,24.091451,2
9841,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,40,臺中市,西屯區,0,0,0,7,,,80,,,,,,,,,,,,,,20,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.634948,24.179291,3
9842,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,53,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,8,,,,,B03,,,1,,2,,,8,,1,6,4,B03,120.694075,24.089775,3
9843,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,6,55,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,87,11,1,13,4,B03,120.66849,24.196688,3
9844,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,1,臺中市,豐原區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,4,5,4,2,30,6,2,9,3,1,B12,7,9,1,8,2,1,,6,6,1,7,4,B12,120.760744,24.262324,2
9845,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,5,臺中市,西屯區,0,2,0,7,3,6,40,3,1,1,5,4,6,6,1,1,10,5,5,2,17,81,2,9,1,1,C03,7,9,1,10,2,12,,81,81,1,13,4,C03,120.634595,24.176292,2
9846,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,12,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,12,59,,,,,B03,,,1,,2,,,59,,1,13,4,B03,120.703303,24.199845,3
9847,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,18,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,84,,,,,B01,,,1,4,2,,,84,84,1,12,4,B01,120.695806,24.141015,3
9848,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,25,臺中市,大雅區,0,1,0,7,2,6,30,3,9,1,5,4,6,6,4,4,10,5,5,2,18,6,2,9,1,1,C03,7,9,1,10,2,14,,6,6,1,13,4,C03,120.671553,24.222258,2
9849,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,30,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,84,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,C03,120.697171,24.136934,2
9850,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,46,臺中市,大里區,0,2,0,7,3,6,50,13,11,1,5,4,6,6,4,4,1,4,4,1,17,4,2,9,1,1,C03,7,11,1,10,2,12,,4,4,1,13,4,C03,120.692049,24.091135,2
9851,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,47,臺中市,西屯區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,6,3,10,3,1,B03,7,9,1,8,2,1,,15,6,1,12,4,B03,120.61017,24.194175,2
9852,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,7,47,臺中市,清水區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,14,2,9,4,1,F01,7,6,7,21,2,14,,14,14,1,12,4,F01,120.571503,24.265818,2
9853,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,1,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,84,,,,,B03,,,1,8,2,,,84,84,1,13,4,B03,120.693452,24.133073,3
9854,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,2,臺中市,大里區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,1,1,9,5,5,1,16,51,2,8,1,1,C03,7,1,1,10,2,14,,51,51,1,6,4,C03,120.729835,24.091577,2
9855,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,10,臺中市,西屯區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,1,1,9,4,1,2,13,84,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,C03,120.654278,24.194353,2
9856,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,23,臺中市,南屯區,0,1,0,7,2,6,40,13,7,1,5,4,5,6,4,4,9,5,4,2,17,40,2,9,1,1,C03,7,8,1,10,2,14,,40,40,1,6,4,C03,120.63555,24.149383,2
9857,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,23,臺中市,西屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,11,3,10,3,4,B03,7,5,1,8,2,6,,11,11,1,13,4,B03,120.647907,24.174153,2
9858,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,24,臺中市,豐原區,0,1,0,7,2,6,50,13,14,1,5,4,6,6,4,4,1,3,4,2,17,1,2,9,1,1,C03,7,9,1,10,2,11,,1,1,1,12,4,C03,120.726052,24.246358,2
9859,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,27,臺中市,大甲區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,5,4,1,16,51,3,10,3,1,B12,7,1,1,8,2,8,,51,51,1,7,4,B12,120.636467,24.359346,2
9860,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,44,臺中市,龍井區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,11,3,10,3,1,B03,7,6,1,8,2,5,,11,11,1,12,4,B03,120.58409,24.182019,2
9861,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,47,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,50,,,,,B03,,,1,,2,,,50,,1,13,4,B03,120.69096,24.140038,3
9862,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,48,臺中市,東區,0,1,0,7,3,6,50,13,9,1,5,4,1,6,4,4,9,5,5,2,18,84,2,9,2,1,C03,7,9,1,10,2,12,,84,84,1,12,4,C03,120.693215,24.142247,2
9863,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,48,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,84,1,13,4,B03,120.656434,24.200966,3
9864,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,48,臺中市,西屯區,0,0,0,7,,,80,,,,,,,,,,,,,,17,85,,,,,B03,,,1,,1,,,85,85,1,12,4,B03,120.662214,24.201022,3
9865,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,50,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,49,,,,,B03,,,1,8,2,,,49,49,1,12,4,B03,120.614367,24.143512,3
9866,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,52,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,11,8,,,,,C03,,,2,,2,,,8,,1,13,4,C03,120.695128,24.121866,4
9867,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,56,臺中市,西區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,13,7,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.656751,24.147783,2
9868,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,56,臺中市,南區,0,0,0,7,,,30,,,,,,,,,,,,,,,119,,,,,,,,,,,,,119,,1,,,,120.664056,24.123091,3
9869,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,56,臺中市,烏日區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,4,4,2,17,75,,,,,B12,,,1,,2,,,75,,1,12,4,B12,120.637529,24.108964,3
9870,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,57,臺中市,北區,0,2,0,7,3,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,14,2,9,6,1,F01,7,6,7,21,2,11,,14,14,1,12,4,F01,120.672055,24.173479,2
9871,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,8,57,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,3,5,2,12,84,2,7,1,1,C03,7,9,1,10,2,12,,84,84,1,12,4,C03,120.69111,24.171407,2
9872,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,1,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,16,4,,,,,B03,,,1,,2,,,4,,1,6,4,B03,120.726102,24.152788,3
9873,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,12,臺中市,清水區,0,3,0,7,2,6,50,4,1,1,5,4,5,6,3,1,10,5,5,2,16,11,2,9,1,1,C03,7,6,1,10,2,12,,11,11,1,12,4,C03,120.575899,24.275645,2
9874,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,13,臺中市,東勢區,0,0,0,7,,,60,,,,,,,,,,,,,,12,40,,,,,B12,,,1,,2,,,40,40,1,12,4,B12,120.795734,24.287522,3
9875,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,14,臺中市,大甲區,0,0,0,7,,,60,,,,,,,,,,,,,,30,50,,,,,B03,,,1,,9,,,50,,1,6,4,B03,120.617497,24.34375,3
9876,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,15,臺中市,南屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,3,1,10,5,5,2,17,65,2,8,2,1,C03,7,6,1,10,2,11,,65,65,1,12,4,C03,120.638248,24.129645,2
9877,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,20,臺中市,大雅區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,5,4,1,16,34,3,10,1,1,C03,7,5,1,10,2,14,,34,34,1,13,4,C03,120.649878,24.222078,2
9878,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,22,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,13,84,3,10,3,1,B03,7,9,1,8,2,8,,84,84,1,12,4,B03,120.690393,24.175446,2
9879,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,12,,,,,B11,,,1,,2,,,12,,1,12,4,B11,120.688077,24.193804,3
9880,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,34,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,77,,,,,B03,,,1,,1,,,77,,1,13,4,B03,120.673885,24.155799,3
9881,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,34,臺中市,烏日區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,4,2,16,45,3,10,3,1,B03,7,11,1,8,2,5,,45,45,1,12,4,B03,120.639897,24.105142,2
9882,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,35,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,119,,,,,,,,,,,,,119,,1,,,,120.691942,24.083182,3
9883,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,45,,,,,B03,,,1,,2,,,45,,1,12,4,B03,120.724492,24.167413,4
9884,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,37,臺中市,神岡區,0,4,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,21,2,9,2,1,F03,7,9,7,21,2,11,,21,21,1,13,4,F03,120.697609,24.25127,2
9885,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,41,臺中市,西區,0,1,0,7,3,6,30,5,2,1,5,4,6,6,1,1,10,5,5,2,13,56,2,8,5,4,C04,7,15,1,11,2,11,,56,56,1,12,4,C04,120.662665,24.132327,2
9886,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,43,臺中市,東勢區,0,1,0,7,2,6,50,5,2,1,5,4,6,6,4,4,5,5,5,1,17,84,2,8,6,1,F02,7,5,7,21,2,14,,84,84,1,12,4,F02,120.830178,24.250914,2
9887,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,46,臺中市,中區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,45,3,10,3,1,B03,7,11,1,8,2,16,,45,45,1,13,4,B03,120.675048,24.143548,2
9888,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,47,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.72129,24.177777,3
9889,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,51,臺中市,東區,0,1,0,7,3,6,50,4,9,1,4,4,6,6,3,1,5,5,5,2,16,51,2,8,5,4,C04,7,1,5,18,2,14,,51,51,1,13,4,C04,120.687537,24.140092,2
9890,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,51,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,40,,,,,B03,,,1,,1,,,40,,1,13,4,B03,120.615455,24.186982,3
9891,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,56,臺中市,東區,0,1,0,7,3,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,11,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,B03,120.693452,24.133073,2
9892,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,9,56,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,8,,,,,B03,,,1,,1,,,8,,1,12,4,B03,120.641076,24.167898,3
9893,66000,387130000C,(04)23274275,(04)23288582,2023,8,26,10,0,臺中市,霧峰區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,3,1,10,5,5,1,15,20,2,9,1,1,C03,7,9,1,10,2,12,,20,20,1,13,4,C03,120.697314,24.060816,2
